Tag_Num,Date,Julian,Ground,Lat,Lon,returnedDate,returnedJulian,returnedArea,returnedLat,returnedLon,Catch.t,daysAtLarge,dataorigin,Comments
471787,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-08,251,Scots Bay,45.5,-66,119,10,NA,NA
471788,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-12,255,Scots Bay,45.5,-66,165,14,NA,NA
471797,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-08,251,Scots Bay,45.5,-66,119,10,NA,NA
471801,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,45.5,-66,129,9,NA,NA
471816,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,45.5,-66,129,9,NA,NA
471817,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-08,251,Scots Bay,45.5,-66,119,10,NA,NA
471820,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,45.5,-66,129,9,NA,NA
471823,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-06,249,German Bank,43.25,-66.38333333,122,8,NA,NA
471824,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-12,255,Scots Bay,45.5,-66,94,14,NA,NA
471828,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,45.5,-66,129,9,NA,NA
471841,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay ,45.13333333,-65,98,9,NA,NA
471864,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,45.5,-66,129,9,NA,NA
471882,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,45.5,-66,129,9,NA,NA
471890,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-08,251,Scots Bay,45.5,-66,119,10,NA,NA
471903,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-08,251,Scots Bay,45.5,-66,119,10,NA,NA
471910,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-08,251,Scots Bay,45.5,-66,119,10,NA,NA
473112,2022-09-07,250,Scots Bay,45.19678333,-64.88591667,2023-08-30,242,Scots Bay ,45.18333333,-64.88333333,32,357,NA,NA
473184,2022-09-12,255,German Bank,43.27091667,-66.36568333,2022-09-14,257,German Bank,43.5,-66.167,103,2,NA,NA
473252,2022-09-12,255,German Bank,43.27091667,-66.36568333,2022-09-13,256,German Bank,43.5,-66.167,105,1,NA,NA
473264,2022-09-12,255,German Bank,43.27091667,-66.36568333,2022-09-14,257,German Bank,43.5,-66.167,125,2,NA,NA
473378,2022-09-13,256,German Bank,43.29738333,-66.43151667,2022-09-21,264,Seal Island,43.5,-65.333,106,8,NA,NA
474896,2023-10-04,277,Long Island,44.30111111,-66.33555556,2024-07-30,212,Scots Bay,46,-64.96666667,56,300,NA,NA
475464,2022-08-31,243,German Bank,43.27755,-66.38485,2022-09-02,245,German Bank,43.5,-66.167,107,2,NA,NA
475710,2022-09-06,249,Scots Bay,45.17516667,-64.98425,2022-09-19,262,Scots Bay,45.5,-66,126,13,NA,NA
475807,2022-09-06,249,Scots Bay,45.17516667,-64.98425,2022-09-08,251,Scots Bay,45.5,-66,68,2,NA,NA
475812,2022-09-06,249,Scots Bay,45.17516667,-64.98425,2022-09-08,251,Scots Bay,45.5,-66,68,2,NA,NA
475910,2022-09-07,250,Scots Bay,45.19678333,-64.88591667,2023-09-12,255,Scots Bay,45.5,-66,38,370,NA,NA
475939,2022-09-07,250,Scots Bay,45.19678333,-64.88591667,2022-09-19,262,Scots Bay,45.5,-66,203,12,NA,NA
475984,2022-09-07,250,Scots Bay,45.19678333,-64.88591667,2022-09-19,262,Scots Bay,45.5,-66,126,12,NA,NA
477062,2023-09-12,255,German Bank,43.285,-66.13166667,2023-09-19,262,Seal Island,43.5,-65.333,99,7,NA,NA
477238,2023-09-18,261,German Bank,43.28805556,-66.14,2023-09-25,268,Seal Island,43.5,-65.333,70,7,NA,NA
480396,2020-08-10,223,Scots Bay,45.10402,-65.0277,2020-08-24,237,Scots Bay,45.5,-66,223,14,NA,NA
480599,2020-08-11,224,Scots Bay,45.13012,-64.9917,2022-08-24,236,Scots Bay,45.5,-66,57,743,NA,NA
480623,2020-08-11,224,Scots Bay,45.13012,-64.9917,2020-08-12,225,Scots Bay,45.5,-66,86,1,NA,NA
480665,2020-08-11,224,Scots Bay,45.13012,-64.9917,2021-08-23,235,Scots Bay,45.5,-66,110,377,NA,NA
480667,2020-08-11,224,Scots Bay,45.13012,-64.9917,2020-08-12,225,Scots Bay,45.5,-66,86,1,NA,NA
480705,2020-08-24,237,Scots Bay,45.18795,-65.0152,2020-08-25,238,Scots Bay,45.5,-66,135,1,NA,NA
480712,2020-08-24,237,Scots Bay,45.18795,-65.0152,2020-08-25,238,Scots Bay,45.5,-66,135,1,NA,NA
480757,2020-08-24,237,Scots Bay,45.18795,-65.0152,2020-08-25,238,Scots Bay,45.5,-66,135,1,NA,NA
480864,2020-08-24,237,Scots Bay,45.18795,-65.0152,2020-08-25,238,Scots Bay,45.5,-66,66,1,NA,NA
480874,2020-08-24,237,Scots Bay,45.18795,-65.0152,2020-08-25,238,Scots Bay,45.5,-66,72,1,NA,NA
480894,2020-08-24,237,Scots Bay,45.18795,-65.0152,2020-08-25,238,Scots Bay,45.5,-66,135,1,NA,NA
480898,2020-08-24,237,Scots Bay,45.18795,-65.0152,2020-09-08,252,Lurcher,44,-67.5,159,15,NA,NA
480952,2020-09-07,251,Scots Bay,45.23028,-64.7356,2020-09-21,265,Scots Bay,45.5,-66,NA,14,NA,NA
481022,2020-09-14,258,German Bank,43.45883333,-66.3398,2020-10-05,279,German Bank,43.5,-66.167,64,21,NA,NA
481051,2020-09-14,258,German Bank,43.45883333,-66.3398,2022-08-30,242,German Bank,43.5,-66.167,224,715,NA,NA
481556,2020-09-14,258,German Bank,43.25595,-66.3474,2020-09-16,260,German Bank,43.5,-66.167,60,2,NA,NA
481652,2020-09-24,268,German Bank,43.31285,-66.2112,2020-09-25,269,Seal Island,43.5,-65.333,69,1,NA,NA
481720,2020-09-24,268,German Bank,43.31285,-66.2112,2020-09-25,269,Seal Island,43.5,-65.333,83,1,NA,NA
484666,2021-07-13,194,SW Grounds,43.0655,-65.959,2022-09-06,249,Scots Bay,45.5,-66,106,420,NA,NA
484789,2021-07-13,194,SW Grounds,43.0655,-65.959,2021-08-17,229,Scots Bay,45.5,-66,61,35,NA,NA
485856,2021-06-13,164,Gannet Dry Ledge,43.62583333,-67.00316667,2021-08-27,239,Scots Bay,45.5,-66,64,75,NA,NA
486910,2021-08-02,214,Scots Bay,45.158,-64.97916667,2021-08-04,216,Scots Bay,45.5,-66,28,2,NA,NA
488050,2021-08-30,242,Scots Bay,45.13433333,-65.03716667,2021-09-01,244,Scots Bay,45.5,-66,51,2,NA,NA
488052,2021-08-30,242,Scots Bay,45.13433333,-65.03716667,2021-09-01,244,Scots Bay,45.5,-66,80,2,NA,NA
488070,2021-08-30,242,Scots Bay,45.13433333,-65.03716667,2021-09-01,244,Scots Bay,45.5,-66,27,2,NA,NA
488081,2021-08-30,242,Scots Bay,45.13433333,-65.03716667,2021-09-01,244,Scots Bay,45.5,-66,80,2,NA,NA
488101,2021-08-30,242,Scots Bay,45.13433333,-65.03716667,2021-09-01,244,Scots Bay,45.5,-66,80,2,NA,NA
488122,2021-08-30,242,Scots Bay,45.13433333,-65.03716667,2021-09-01,244,Scots Bay,45.5,-66,51,2,NA,NA
488138,2021-08-30,242,Scots Bay,45.13433333,-65.03716667,2021-09-01,244,Scots Bay,45.5,-66,27,2,NA,NA
488142,2021-08-30,242,Scots Bay,45.13433333,-65.03716667,2021-09-01,244,Scots Bay,45.5,-66,78,2,NA,NA
488145,2021-08-30,242,Scots Bay,45.13433333,-65.03716667,2021-09-02,245,Scots Bay,45.5,-66,103,3,NA,NA
488198,2021-08-31,243,Scots Bay,45.12833333,-65.0535,2021-09-15,258,German Bank,43.5,-66.167,97,15,NA,NA
488203,2021-08-31,243,Scots Bay,45.12833333,-65.0535,2021-09-01,244,Scots Bay,45.5,-66,80,1,NA,NA
488244,2021-08-31,243,Scots Bay,45.12833333,-65.0535,2021-09-01,244,Scots Bay,45.5,-66,27,1,NA,NA
488248,2021-08-31,243,Scots Bay,45.12833333,-65.0535,2021-09-01,244,Scots Bay,45.5,-66,80,1,NA,NA
488266,2021-09-01,244,German Bank,43.332,-66.4175,2021-09-02,245,German Bank,43.5,-66.167,156,1,NA,NA
488355,2021-09-01,244,German Bank,43.332,-66.4175,2021-09-02,245,German Bank,43.5,-66.167,156,1,NA,NA
