Tag_Num,returnedArea,returnedLat,returnedLon,returnedDate,ReturnedBoat,GearType,Company,Catch.t,dataorigin,originalDF,id,Comments,RemovalReason,returnedJulian,Date,Lon,Lat,Ground,Julian,daysAtLarge,BOAT,returnedDate_parsed,
577797,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
578873,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564202,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564961,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567265,Scots Bay,NA,NA,NA,Fundy Monarch,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
521924,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
575814,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
569623,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564590,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564857,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567627,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564566,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564942,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564662,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564401,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563884,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564322,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
471403,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564333,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
572490,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564476,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563708,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563807,UNKNOWN,NA,NA,NA,Unclear,Purse Seine,Comeau,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
572457,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
566638,Scots Bay,NA,NA,2025-02-04,UNKOWN,Website,UNKNOWN,,2025 Tag Returns,2025 Website returns,,Found on Scots Bay beach. Website return. Date submitted to site is return date.,,35,2023-08-23,43.48611111,-66.22694444,German Bank,235,531,NA,,NA
